"date","ScatRed3000","ScatGreen3000","ScatBlue3000","RH3000","SAE3000","ScatRed4000","ScatGreen4000","ScatBlue4000","RH4000","SAE4000","fRHRed","fRHGreen","fRHBlue"
2023-05-29 14:40:00,31.931834807108,33.2869350388709,38.3051060587809,54.4504,0.516517807362945,33.5513068682477,30.5498823266519,34.1753675402595,30.039,0.0325222528253397,0.951731475989916,1.08959290523457,1.12083962268018
2023-05-29 14:45:00,31.408754492973,33.2620873625716,38.5415840831632,54.0664,0.583006773956099,33.080289296382,30.5043735632569,34.2326698875073,29.624,0.0792319047085724,0.949470369245176,1.09040388236776,1.1258714032477
2023-05-29 14:50:00,30.9125298877431,32.8113195501213,38.0799826188181,53.0374,0.594290165250124,31.5100549526299,29.2587298000999,32.9758103281087,28.648,0.111975426075328,0.981037003401449,1.12141982151287,1.15478534840912
2023-05-29 14:55:00,30.4225655610847,32.079001506562,37.1426405364921,52.4854,0.567978433813085,23.1755159372831,26.6663424913235,32.3248027250884,28.747,0.957415071110841,1.31270283878095,1.20297718057884,1.14904461606085
2023-05-29 15:00:00,29.8780832219122,31.6234417857827,36.6312047198279,51.9084,0.580448478340881,19.3842773270506,25.156060718852,31.7721722575134,28.383,1.43235870561206,1.54135657047259,1.2570903743321,1.15293359304904
2023-05-29 15:05:00,26.9326205390569,30.5195401665973,36.1343499045239,52.1604,0.845900348891517,18.8188843341935,24.7260120245552,31.3355723041752,28.788,1.47887329274427,1.43114863032135,1.23430904006229,1.15314153364639
2023-05-29 15:10:00,22.9443819126749,29.0954420402259,35.7587890057077,51.2904,1.28694417481582,18.4510116900935,24.2649785104085,30.830772262097,28.194,1.48883456769242,1.24352974774786,1.1990714118187,1.15984084672667
2023-05-29 15:15:00,21.1233918595969,28.2389401277348,35.3437999002157,51.1524,1.4959129391461,17.8668151512961,23.838645595765,30.4002445215307,28.112,1.54232437007198,1.18226956963086,1.18458659969975,1.16261564525192
2023-05-29 15:20:00,18.29303661654,26.9400484728489,34.8695866529424,50.5334,1.87943427672772,17.2837546932054,23.4625992823564,30.050522007182,27.661,1.60614729360705,1.05839483036237,1.14821244435213,1.16036542209179
2023-05-29 15:25:00,17.9786794406744,26.6064156969529,34.4807196151271,50.1714,1.89750467034667,17.2170195876419,23.3014361291555,29.7676093433553,27.399,1.58992646831125,1.04423877484459,1.14183587438467,1.15833015736697
