"date","RH3000","RH4000"
2023-04-09 14:10:00,42.548,26.913
2023-04-09 14:15:00,42.544,27.113
2023-04-09 14:20:00,42.428,27.039
2023-04-09 14:25:00,42.488,26.772
2023-04-09 14:30:00,42.414,27.143
2023-04-09 14:35:00,42.81,27.125
2023-04-09 14:40:00,43.156,27.358
2023-04-09 14:45:00,43.099,27.448
2023-04-09 14:50:00,43.13,27.104
2023-04-09 14:55:00,43.065,27.338
2023-04-09 15:00:00,42.965,27.108
2023-04-09 15:05:00,42.948,26.975
2023-04-09 15:10:00,42.804,27.25
2023-04-09 15:15:00,42.998,26.984
2023-04-09 15:20:00,42.969,27.065
2023-04-09 15:25:00,42.88,27.287
2023-04-09 15:30:00,42.926,26.781
2023-04-09 15:35:00,42.908,27.033
2023-04-09 15:40:00,42.967,27.246
2023-04-09 15:45:00,42.893,26.803
2023-04-09 15:50:00,42.811,26.863
2023-04-09 15:55:00,42.806,26.966
2023-04-09 16:00:00,42.613,26.783
2023-04-09 16:05:00,42.567,26.581
2023-04-09 16:10:00,42.813,26.863
2023-04-09 16:15:00,42.73,27.005
2023-04-09 16:20:00,42.818,26.767
2023-04-09 16:25:00,42.607,26.54
2023-04-09 16:30:00,42.655,26.822
2023-04-09 16:35:00,42.631,26.803
2023-04-09 16:40:00,42.194,26.258
2023-04-09 16:45:00,41.82,26.047
2023-04-09 16:50:00,42.148,26.48
2023-04-09 16:55:00,41.998,26.458
2023-04-09 17:00:00,42.159,26.398
2023-04-09 17:05:00,42.011,26.095
2023-04-09 17:10:00,42.02,26.377
2023-04-09 17:15:00,41.988,26.419
2023-04-09 17:20:00,41.884,26.37
2023-04-09 17:25:00,41.882,26.015
2023-04-09 17:30:00,41.965,26.288
2023-04-09 17:35:00,41.992,26.441
2023-04-09 17:40:00,41.972,26.458
2023-04-09 17:45:00,41.826,26.176
2023-04-09 17:50:00,41.959,26.158
2023-04-09 17:55:00,42.273,26.568
2023-04-09 18:00:00,42.533,26.785
2023-04-09 18:05:00,42.61,26.886
2023-04-09 18:10:00,42.575,26.7
2023-04-09 18:15:00,42.411,26.258
2023-04-09 18:20:00,42.282,26.398
2023-04-09 18:25:00,42.379,26.661
2023-04-09 18:30:00,42.66,26.843
2023-04-09 18:35:00,42.777,26.925
2023-04-09 18:40:00,42.732,26.703
2023-04-09 18:45:00,42.692,26.398
2023-04-09 18:50:00,42.669,26.622
2023-04-09 18:55:00,42.734,26.803
2023-04-09 19:00:00,42.895,26.925
2023-04-09 19:05:00,42.98,26.994
2023-04-09 19:10:00,43.014,27.044
2023-04-09 19:15:00,43.131,26.684
2023-04-09 19:20:00,43.132,26.726
2023-04-09 19:25:00,43.107,26.842
2023-04-09 19:30:00,43.208,27.046
2023-04-09 19:35:00,43.403,27.186
2023-04-09 19:40:00,43.507,27.248
2023-04-09 19:45:00,43.377,27.125
2023-04-09 19:50:00,43.207,26.632
2023-04-09 19:55:00,43.179,26.639
2023-04-09 20:00:00,43.151,26.781
2023-04-09 20:05:00,43.118,26.842
2023-04-09 20:10:00,43.103,26.884
2023-04-09 20:15:00,43.071,26.863
2023-04-09 20:20:00,43.011,26.884
2023-04-09 20:25:00,42.9,26.453
2023-04-09 20:30:00,42.814,26.318
2023-04-09 20:35:00,42.9,26.544
2023-04-09 20:40:00,42.978,26.732
2023-04-09 20:45:00,43.043,26.806
2023-04-09 20:50:00,42.961,26.762
2023-04-09 20:55:00,42.817,26.682
2023-04-09 21:00:00,42.621,26.503
2023-04-09 21:05:00,42.492,26.015
2023-04-09 21:10:00,42.428,26.238
2023-04-09 21:15:00,42.539,26.419
2023-04-09 21:20:00,42.694,26.579
2023-04-09 21:25:00,42.69,26.6
2023-04-09 21:30:00,42.707,26.661
2023-04-09 21:35:00,42.76,26.709
2023-04-09 21:40:00,42.68,26.304
2023-04-09 21:45:00,42.573,26.189
2023-04-09 21:50:00,42.531,26.359
2023-04-09 21:55:00,42.536,26.48
2023-04-09 22:00:00,42.615,26.544
2023-04-09 22:05:00,42.64,26.579
2023-04-09 22:10:00,42.608,26.622
2023-04-09 22:15:00,42.589,26.54
2023-04-09 22:20:00,42.416,25.977
2023-04-09 22:25:00,42.33,26.146
2023-04-09 22:30:00,42.379,26.32
2023-04-09 22:35:00,42.496,26.458
2023-04-09 22:40:00,42.543,26.542
2023-04-09 22:45:00,42.614,26.622
2023-04-09 22:50:00,42.632,26.661
2023-04-09 22:55:00,42.725,26.583
2023-04-09 23:00:00,42.689,26.217
2023-04-09 23:05:00,42.682,26.419
2023-04-09 23:10:00,42.827,26.622
2023-04-09 23:15:00,42.937,26.74
2023-04-09 23:20:00,43.002,26.781
2023-04-09 23:25:00,42.963,26.803
2023-04-09 23:30:00,42.897,26.764
2023-04-09 23:35:00,42.923,26.563
2023-04-09 23:40:00,42.885,26.281
2023-04-09 23:45:00,42.566,26.258
2023-04-09 23:50:00,42.423,26.318
2023-04-09 23:55:00,42.407,26.318
2023-04-10 00:00:00,42.347,26.398
2023-04-10 00:05:00,42.443,26.471
2023-04-10 00:10:00,42.467,26.462
2023-04-10 00:15:00,42.292,26.38
2023-04-10 00:20:00,42.179,26.027
2023-04-10 00:25:00,41.929,25.734
2023-04-10 00:30:00,41.766,25.896
2023-04-10 00:35:00,41.692,25.935
2023-04-10 00:40:00,41.859,26.096
2023-04-10 00:45:00,41.943,26.139
2023-04-10 00:50:00,41.967,26.199
2023-04-10 00:55:00,41.913,26.199
2023-04-10 01:00:00,41.865,26.199
2023-04-10 01:05:00,41.843,26.183
2023-04-10 01:10:00,41.668,25.695
2023-04-10 01:15:00,41.49,25.632
2023-04-10 01:20:00,41.364,25.715
2023-04-10 01:25:00,41.329,25.775
2023-04-10 01:30:00,41.269,25.772
2023-04-10 01:35:00,41.003,25.633
2023-04-10 01:40:00,40.915,25.635
2023-04-10 01:45:00,40.772,25.571
2023-04-10 01:50:00,40.596,25.472
2023-04-10 01:55:00,40.358,25.369
2023-04-10 02:00:00,40.228,25.309
2023-04-10 02:05:00,39.947,25.092
2023-04-10 02:10:00,39.578,24.554
2023-04-10 02:15:00,39.437,24.666
2023-04-10 02:20:00,39.617,24.906
2023-04-10 02:25:00,39.846,25.149
2023-04-10 02:30:00,39.804,25.067
2023-04-10 02:35:00,39.591,25.071
2023-04-10 02:40:00,39.522,24.987
2023-04-10 02:45:00,39.331,24.869
2023-04-10 02:50:00,38.996,24.728
2023-04-10 02:55:00,38.806,24.666
2023-04-10 03:00:00,38.729,24.645
2023-04-10 03:05:00,38.502,24.544
2023-04-10 03:10:00,38.307,24.466
2023-04-10 03:15:00,38.143,24.182
2023-04-10 03:20:00,37.946,23.87
2023-04-10 03:25:00,37.754,23.98
2023-04-10 03:30:00,37.737,24.02
2023-04-10 03:35:00,37.6,24.02
2023-04-10 03:40:00,37.617,24.077
2023-04-10 03:45:00,37.697,24.201
2023-04-10 03:50:00,37.814,24.301
2023-04-10 03:55:00,37.719,24.24
2023-04-10 04:00:00,37.555,24.162
2023-04-10 04:05:00,37.325,24.024
2023-04-10 04:10:00,37.188,24.02
2023-04-10 04:15:00,37.114,23.997
2023-04-10 04:20:00,37.062,24.001
2023-04-10 04:25:00,37.02,23.98
2023-04-10 04:30:00,36.691,23.737
2023-04-10 04:35:00,36.589,23.802
2023-04-10 04:40:00,36.643,23.8
2023-04-10 04:45:00,36.666,23.497
2023-04-10 04:50:00,36.667,23.637
2023-04-10 04:55:00,36.532,23.595
2023-04-10 05:00:00,36.52,23.701
2023-04-10 05:05:00,36.55,23.756
2023-04-10 05:10:00,36.534,23.758
2023-04-10 05:15:00,36.473,23.777
2023-04-10 05:20:00,36.491,23.797
2023-04-10 05:25:00,36.446,23.797
2023-04-10 05:30:00,36.41,23.797
2023-04-10 05:35:00,36.402,23.818
2023-04-10 05:40:00,36.343,23.779
2023-04-10 05:45:00,36.247,23.777
2023-04-10 05:50:00,36.233,23.758
2023-04-10 05:55:00,36.234,23.839
2023-04-10 06:00:00,36.371,23.923
2023-04-10 06:05:00,36.438,23.981
2023-04-10 06:10:00,36.499,24.065
2023-04-10 06:15:00,36.612,24.141
2023-04-10 06:20:00,36.779,23.962
2023-04-10 06:25:00,36.966,24.102
2023-04-10 06:30:00,37.204,24.381
2023-04-10 06:35:00,37.558,24.672
2023-04-10 06:40:00,37.942,24.957
2023-04-10 06:45:00,38.388,25.261
2023-04-10 06:50:00,38.921,25.594
2023-04-10 06:55:00,39.472,25.985
2023-04-10 07:00:00,39.728,25.859
2023-04-10 07:05:00,40.036,25.816
2023-04-10 07:10:00,40.627,26.338
2023-04-10 07:15:00,40.759,26.462
2023-04-10 07:20:00,41.226,26.785
2023-04-10 07:25:00,41.374,26.733
2023-04-10 07:30:00,41.235,26.238
2023-04-10 07:35:00,41.558,26.583
2023-04-10 07:40:00,41.857,26.905
2023-04-10 07:45:00,42.051,27.088
2023-04-10 07:50:00,42.289,27.067
2023-04-10 07:55:00,42.295,26.662
2023-04-10 08:00:00,42.375,26.945
2023-04-10 08:05:00,42.316,27.026
2023-04-10 08:10:00,42.305,27.035
2023-04-10 08:15:00,42.631,26.762
2023-04-10 08:20:00,42.764,27.147
2023-04-10 08:25:00,42.814,27.267
2023-04-10 08:30:00,42.815,26.843
2023-04-10 08:35:00,42.983,27.188
2023-04-10 08:40:00,43.097,27.388
2023-04-10 08:45:00,43.357,27.246
2023-04-10 08:50:00,43.562,27.416
2023-04-10 08:55:00,43.691,27.69
2023-04-10 09:00:00,43.632,27.289
2023-04-10 09:05:00,43.886,27.594
2023-04-10 09:10:00,43.829,27.574
2023-04-10 09:15:00,43.755,27.267
2023-04-10 09:20:00,43.782,27.599
2023-04-10 09:25:00,43.915,27.487
2023-04-10 09:30:00,43.8,27.397
2023-04-10 09:35:00,43.971,27.64
2023-04-10 09:40:00,43.825,27.218
2023-04-10 09:45:00,43.927,27.59
2023-04-10 09:50:00,43.97,27.629
2023-04-10 09:55:00,44.232,27.388
2023-04-10 10:00:00,44.166,27.649
2023-04-10 10:05:00,44.113,27.47
2023-04-10 10:10:00,44.002,27.306
2023-04-10 10:15:00,44.172,27.631
2023-04-10 10:20:00,44.2,27.629
2023-04-10 10:25:00,44.316,27.53
2023-04-10 10:30:00,44.497,27.69
2023-04-10 10:35:00,44.354,27.75
2023-04-10 10:40:00,44.203,27.377
2023-04-10 10:45:00,44.355,27.551
2023-04-10 10:50:00,44.342,27.651
2023-04-10 10:55:00,44.522,27.78
2023-04-10 11:00:00,44.598,28.073
2023-04-10 11:05:00,44.632,27.982
2023-04-10 11:10:00,44.988,28.195
2023-04-10 11:15:00,44.977,28.236
2023-04-10 11:20:00,44.918,27.974
2023-04-10 11:25:00,44.713,27.892
2023-04-10 11:30:00,44.73,27.958
2023-04-10 11:35:00,44.662,27.874
2023-04-10 11:40:00,44.411,27.615
2023-04-10 11:45:00,44.064,27.31
2023-04-10 11:50:00,43.665,27.026
2023-04-10 11:55:00,43.608,27.039
2023-04-10 12:00:00,43.435,26.882
2023-04-10 12:05:00,43.323,26.905
2023-04-10 12:10:00,43.241,26.946
2023-04-10 12:15:00,43.202,26.978
2023-04-10 12:20:00,43.049,26.907
2023-04-10 12:25:00,42.861,26.696
2023-04-10 12:30:00,42.589,26.483
2023-04-10 12:35:00,42.539,26.444
2023-04-10 12:40:00,42.228,26.16
2023-04-10 12:45:00,41.843,25.96
2023-04-10 12:50:00,41.752,26.018
2023-04-10 12:55:00,41.318,25.66
2023-04-10 13:00:00,41.22,25.878
2023-04-10 13:05:00,41.446,26.118
2023-04-10 13:10:00,41.444,25.99
2023-04-10 13:15:00,41.754,26.363
2023-04-10 13:20:00,42.083,26.567
2023-04-10 13:25:00,42.238,26.586
2023-04-10 13:30:00,42.517,26.666
2023-04-10 13:35:00,42.563,26.7
2023-04-10 13:40:00,42.34,26.455
2023-04-10 13:45:00,42.271,26.533
2023-04-10 13:50:00,41.938,26.341
2023-04-10 13:55:00,42.096,26.544
2023-04-10 14:00:00,42.318,26.746
2023-04-10 14:05:00,42.64,26.897
2023-04-10 14:10:00,42.347,26.669
2023-04-10 14:15:00,42.206,26.545
2023-04-10 14:20:00,41.98,26.345
2023-04-10 14:25:00,41.798,26.141
2023-04-10 14:30:00,42.616,26.827
2023-04-10 14:35:00,42.753,26.976
2023-04-10 14:40:00,43.175,27.211
2023-04-10 14:45:00,43.124,27.111
2023-04-10 14:50:00,43.183,27.152
2023-04-10 14:55:00,43.397,27.353
2023-04-10 15:00:00,43.639,27.374
2023-04-10 15:05:00,44.045,27.707
2023-04-10 15:10:00,44.566,27.967
2023-04-10 15:15:00,44.776,28.043
2023-04-10 15:20:00,44.848,27.998
2023-04-10 15:25:00,44.814,28.02
2023-04-10 15:30:00,45.041,28.061
2023-04-10 15:35:00,45.163,28.037
2023-04-10 15:40:00,45.319,27.938
2023-04-10 15:45:00,45.289,27.998
2023-04-10 15:50:00,45.423,28.059
2023-04-10 15:55:00,45.49,28.098
2023-04-10 16:00:00,45.555,28.218
2023-04-10 16:05:00,45.602,28.259
2023-04-10 16:10:00,45.605,28.14
2023-04-10 16:15:00,45.558,27.917
2023-04-10 16:20:00,45.58,27.936
2023-04-10 16:25:00,45.512,27.857
2023-04-10 16:30:00,45.097,27.532
2023-04-10 16:35:00,44.877,27.594
2023-04-10 16:40:00,44.929,27.594
2023-04-10 16:45:00,44.666,27.335
2023-04-10 16:50:00,44.265,27.007
2023-04-10 16:55:00,44.069,26.987
2023-04-10 17:00:00,43.71,26.643
2023-04-10 17:05:00,43.151,26.24
2023-04-10 17:10:00,43.549,26.845
2023-04-10 17:15:00,43.615,26.927
2023-04-10 17:20:00,43.346,26.341
2023-04-10 17:25:00,43.523,26.716
2023-04-10 17:30:00,43.87,27.147
2023-04-10 17:35:00,44.179,27.36
2023-04-10 17:40:00,44.324,27.007
2023-04-10 17:45:00,44.34,27.125
2023-04-10 17:50:00,44.211,27.328
2023-04-10 17:55:00,44.125,27.298
2023-04-10 18:00:00,44.002,26.723
2023-04-10 18:05:00,43.861,26.895
2023-04-10 18:10:00,43.937,27.127
2023-04-10 18:15:00,44.035,27.289
2023-04-10 18:20:00,43.934,26.803
2023-04-10 18:25:00,43.84,26.808
2023-04-10 18:30:00,43.876,27.065
2023-04-10 18:35:00,43.932,27.186
2023-04-10 18:40:00,44.026,27.227
2023-04-10 18:45:00,44.075,26.824
2023-04-10 18:50:00,44.33,27.349
2023-04-10 18:55:00,44.854,27.761
2023-04-10 19:00:00,45.068,27.982
2023-04-10 19:05:00,45.454,28.217
2023-04-10 19:10:00,45.727,27.793
2023-04-10 19:15:00,45.878,28.114
2023-04-10 19:20:00,46.009,28.297
2023-04-10 19:25:00,46.241,28.557
2023-04-10 19:30:00,46.39,28.641
2023-04-10 19:35:00,46.464,28.41
2023-04-10 19:40:00,46.476,28.094
2023-04-10 19:45:00,46.546,28.387
2023-04-10 19:50:00,46.553,28.499
2023-04-10 19:55:00,46.513,28.478
2023-04-10 20:00:00,46.498,28.499
2023-04-10 20:05:00,46.452,28.256
2023-04-10 20:10:00,46.341,27.835
2023-04-10 20:15:00,46.169,27.993
2023-04-10 20:20:00,46.278,28.215
2023-04-10 20:25:00,46.312,28.254
2023-04-10 20:30:00,46.443,28.419
2023-04-10 20:35:00,46.552,28.52
2023-04-10 20:40:00,46.644,28.034
2023-04-10 20:45:00,46.769,28.176
2023-04-10 20:50:00,47.065,28.586
2023-04-10 20:55:00,47.039,28.602
2023-04-10 21:00:00,46.93,28.602
2023-04-10 21:05:00,47.216,28.822
2023-04-10 21:10:00,47.276,28.589
2023-04-10 21:15:00,47.08,28.034
2023-04-10 21:20:00,47.282,28.458
2023-04-10 21:25:00,47.407,28.698
2023-04-10 21:30:00,47.47,28.802
2023-04-10 21:35:00,47.342,28.698
2023-04-10 21:40:00,47.279,28.721
2023-04-10 21:45:00,47.218,28.327
2023-04-10 21:50:00,47.167,28.055
2023-04-10 21:55:00,47.202,28.378
2023-04-10 22:00:00,47.25,28.497
2023-04-10 22:05:00,47.274,28.598
2023-04-10 22:10:00,47.481,28.76
2023-04-10 22:15:00,47.666,28.921
2023-04-10 22:20:00,47.815,28.761
2023-04-10 22:25:00,47.816,28.357
2023-04-10 22:30:00,47.94,28.719
2023-04-10 22:35:00,47.975,28.877
2023-04-10 22:40:00,48.116,29.024
2023-04-10 22:45:00,48.247,29.125
2023-04-10 22:50:00,48.434,29.306
2023-04-10 22:55:00,48.707,29.381
2023-04-10 23:00:00,48.941,28.886
2023-04-10 23:05:00,49.19,29.326
2023-04-10 23:10:00,49.445,29.668
2023-04-10 23:15:00,49.64,29.808
2023-04-10 23:20:00,49.662,29.808
2023-04-10 23:25:00,49.588,29.812
2023-04-10 23:30:00,49.552,29.329
2023-04-10 23:35:00,49.359,29.012
2023-04-10 23:40:00,49.312,29.304
2023-04-10 23:45:00,49.277,29.407
2023-04-10 23:50:00,49.194,29.409
2023-04-10 23:55:00,49.097,29.388
2023-04-11 00:00:00,48.985,28.953
2023-04-11 00:05:00,48.746,28.568
2023-04-11 00:10:00,48.714,28.902
2023-04-11 00:15:00,48.666,28.981
2023-04-11 00:20:00,48.517,28.942
2023-04-11 00:25:00,48.358,28.882
2023-04-11 00:30:00,48.238,28.438
2023-04-11 00:35:00,48.112,28.258
2023-04-11 00:40:00,48.145,28.559
2023-04-11 00:45:00,48.117,28.682
2023-04-11 00:50:00,48.036,28.659
2023-04-11 00:55:00,47.894,28.662
2023-04-11 01:00:00,47.769,28.187
2023-04-11 01:05:00,47.598,27.943
2023-04-11 01:10:00,47.569,28.21
2023-04-11 01:15:00,47.528,28.357
2023-04-11 01:20:00,47.581,28.438
2023-04-11 01:25:00,47.591,28.499
2023-04-11 01:30:00,47.536,28.247
2023-04-11 01:35:00,47.444,27.812
2023-04-11 01:40:00,47.305,28.013
2023-04-11 01:45:00,47.153,28.094
2023-04-11 01:50:00,47.078,28.153
2023-04-11 01:55:00,47.025,28.155
2023-04-11 02:00:00,46.978,28.156
2023-04-11 02:05:00,46.85,27.711
2023-04-11 02:10:00,46.828,27.612
2023-04-11 02:15:00,46.815,27.872
2023-04-11 02:20:00,46.838,28.014
2023-04-11 02:25:00,46.813,28.073
2023-04-11 02:30:00,46.893,28.155
2023-04-11 02:35:00,46.827,28.155
2023-04-11 02:40:00,46.68,27.64
2023-04-11 02:45:00,46.613,27.569
2023-04-11 02:50:00,46.648,27.851
2023-04-11 02:55:00,46.6,27.913
2023-04-11 03:00:00,46.475,27.913
2023-04-11 03:05:00,46.448,27.951
2023-04-11 03:10:00,46.443,27.974
2023-04-11 03:15:00,46.351,27.438
2023-04-11 03:20:00,46.418,27.573
2023-04-11 03:25:00,46.506,27.896
2023-04-11 03:30:00,46.704,28.094
2023-04-11 03:35:00,46.754,28.155
2023-04-11 03:40:00,46.467,27.913
2023-04-11 03:45:00,46.048,27.532
2023-04-11 03:50:00,45.946,27.207
2023-04-11 03:55:00,46.089,27.53
2023-04-11 04:00:00,45.904,27.55
2023-04-11 04:05:00,45.813,27.569
2023-04-11 04:10:00,45.7,27.59
2023-04-11 04:15:00,45.729,27.621
2023-04-11 04:20:00,45.738,27.067
2023-04-11 04:25:00,45.505,27.149
2023-04-11 04:30:00,45.439,27.287
2023-04-11 04:35:00,45.376,27.367
2023-04-11 04:40:00,45.355,27.427
2023-04-11 04:45:00,45.363,27.491
2023-04-11 04:50:00,45.252,27.086
2023-04-11 04:55:00,45.12,26.902
2023-04-11 05:00:00,45.125,27.145
2023-04-11 05:05:00,45.134,27.287
2023-04-11 05:10:00,45.061,27.308
2023-04-11 05:15:00,45.029,27.347
2023-04-11 05:20:00,44.947,27.33
2023-04-11 05:25:00,44.813,26.744
2023-04-11 05:30:00,44.797,26.863
2023-04-11 05:35:00,44.762,27.065
2023-04-11 05:40:00,44.777,27.165
2023-04-11 05:45:00,44.717,27.186
2023-04-11 05:50:00,44.673,27.228
2023-04-11 05:55:00,44.661,26.936
2023-04-11 06:00:00,44.602,26.735
2023-04-11 06:05:00,44.611,26.984
2023-04-11 06:10:00,44.535,27.026
2023-04-11 06:15:00,44.502,27.147
2023-04-11 06:20:00,44.512,27.186
2023-04-11 06:25:00,44.462,27.166
2023-04-11 06:30:00,44.379,26.622
2023-04-11 06:35:00,44.181,26.701
2023-04-11 06:40:00,43.895,26.662
2023-04-11 06:45:00,43.55,26.561
2023-04-11 06:50:00,43.367,26.561
2023-04-11 06:55:00,43.35,26.441
2023-04-11 07:00:00,43.302,26.075
2023-04-11 07:05:00,43.285,26.32
2023-04-11 07:10:00,43.254,26.48
2023-04-11 07:15:00,43.189,26.501
2023-04-11 07:20:00,43.126,26.563
2023-04-11 07:25:00,43.079,26.157
2023-04-11 07:30:00,43.168,26.418
2023-04-11 07:35:00,43.573,26.785
2023-04-11 07:40:00,43.604,26.905
2023-04-11 07:45:00,43.509,26.522
2023-04-11 07:50:00,43.393,26.458
2023-04-11 07:55:00,43.41,26.764
2023-04-11 08:00:00,43.427,26.774
2023-04-11 08:05:00,43.298,26.339
2023-04-11 08:10:00,43.243,26.622
2023-04-11 08:15:00,43.282,26.772
2023-04-11 08:20:00,43.281,26.419
2023-04-11 08:25:00,43.332,26.712
2023-04-11 08:30:00,43.322,26.808
2023-04-11 08:35:00,43.335,26.442
2023-04-11 08:40:00,43.243,26.764
2023-04-11 08:45:00,43.191,26.643
2023-04-11 08:50:00,43.313,26.561
2023-04-11 08:55:00,43.203,26.843
2023-04-11 09:00:00,43.191,26.622
2023-04-11 09:05:00,43.386,26.762
2023-04-11 09:10:00,43.395,26.984
2023-04-11 09:15:00,43.372,26.57
2023-04-11 09:20:00,43.292,26.822
2023-04-11 09:25:00,43.457,27.026
2023-04-11 09:30:00,43.586,26.762
2023-04-11 09:35:00,43.574,27.028
2023-04-11 09:40:00,43.605,27.015
2023-04-11 09:45:00,43.497,26.639
2023-04-11 09:50:00,43.379,26.884
2023-04-11 09:55:00,43.262,26.783
2023-04-11 10:00:00,43.277,26.583
2023-04-11 10:05:00,43.09,26.732
2023-04-11 10:10:00,42.998,26.661
2023-04-11 10:15:00,42.875,26.217
2023-04-11 10:20:00,42.877,26.68
2023-04-11 10:25:00,43.169,26.962
2023-04-11 10:30:00,43.535,26.893
2023-04-11 10:35:00,43.927,27.145
2023-04-11 10:40:00,43.994,27.59
2023-04-11 10:45:00,44.226,27.346
2023-04-11 10:50:00,44.079,27.095
2023-04-11 10:55:00,43.663,27.205
2023-04-11 11:00:00,43.925,27.328
2023-04-11 11:05:00,44.362,27.306
2023-04-11 11:10:00,44.502,27.448
2023-04-11 11:15:00,44.471,27.587
2023-04-11 11:20:00,44.55,27.711
2023-04-11 11:25:00,44.474,27.739
2023-04-11 11:30:00,44.58,27.683
2023-04-11 11:35:00,44.293,27.599
2023-04-11 11:40:00,44.485,27.833
2023-04-11 11:45:00,44.48,27.55
2023-04-11 11:50:00,44.414,27.594
2023-04-11 11:55:00,44.363,27.631
2023-04-11 12:00:00,44.279,27.542
2023-04-11 12:05:00,44.144,27.452
2023-04-11 12:10:00,44.133,27.53
2023-04-11 12:15:00,44.184,27.613
2023-04-11 12:20:00,44.228,27.361
2023-04-11 12:25:00,44.034,27.321
2023-04-11 12:30:00,44.112,27.551
2023-04-11 12:35:00,44.066,27.431
2023-04-11 12:40:00,44.115,27.495
2023-04-11 12:45:00,44.168,27.413
2023-04-11 12:50:00,44.206,27.395
2023-04-11 12:55:00,44.17,27.271
2023-04-11 13:00:00,44.257,27.314
2023-04-11 13:05:00,44.179,27.271
2023-04-11 13:10:00,44.091,27.353
2023-04-11 13:15:00,44.198,27.493
2023-04-11 13:20:00,44.227,27.507
2023-04-11 13:25:00,44.128,27.354
2023-04-11 13:30:00,44.151,27.393
2023-04-11 13:35:00,44.145,27.372
2023-04-11 13:40:00,44.16,27.275
2023-04-11 13:45:00,43.761,26.849
2023-04-11 13:50:00,43.371,26.666
2023-04-11 13:55:00,43.291,26.646
2023-04-11 14:00:00,43.166,26.675
2023-04-11 14:05:00,43.138,26.735
2023-04-11 14:10:00,43.003,26.664
2023-04-11 14:15:00,43.071,26.769
2023-04-11 14:20:00,42.917,26.65
2023-04-11 14:25:00,42.743,26.474
2023-04-11 14:30:00,42.598,26.323
2023-04-11 14:35:00,42.422,26.244
2023-04-11 14:40:00,42.245,26.082
2023-04-11 14:45:00,42.113,26.162
2023-04-11 14:50:00,42.093,26.173
2023-04-11 14:55:00,42.06,26.263
2023-04-11 15:00:00,42.012,26.327
2023-04-11 15:05:00,42.081,26.384
2023-04-11 15:10:00,42.021,26.306
2023-04-11 15:15:00,41.923,26.224
2023-04-11 15:20:00,42.481,26.6
2023-04-11 15:25:00,42.66,26.678
2023-04-11 15:30:00,42.784,26.758
2023-04-11 15:35:00,42.802,26.71
2023-04-11 15:40:00,42.872,26.769
2023-04-11 15:45:00,42.899,26.685
2023-04-11 15:50:00,42.871,26.73
2023-04-11 15:55:00,42.941,26.609
2023-04-11 16:00:00,43.025,26.666
2023-04-11 16:05:00,43.157,26.776
2023-04-11 16:10:00,43.308,26.845
2023-04-11 16:15:00,43.353,26.987
2023-04-11 16:20:00,43.44,27.028
2023-04-11 16:25:00,43.499,27.129
2023-04-11 16:30:00,43.578,26.897
2023-04-11 16:35:00,43.534,27.008
2023-04-11 16:40:00,43.719,27.25
2023-04-11 16:45:00,43.85,26.948
2023-04-11 16:50:00,43.923,27.076
2023-04-11 16:55:00,43.995,27.331
2023-04-11 17:00:00,44.092,27.463
2023-04-11 17:05:00,44.257,27.108
2023-04-11 17:10:00,44.359,27.42
2023-04-11 17:15:00,44.539,27.692
2023-04-11 17:20:00,44.805,27.794
2023-04-11 17:25:00,44.791,27.37
2023-04-11 17:30:00,45.049,27.832
2023-04-11 17:35:00,45.294,28.094
2023-04-11 17:40:00,45.377,28.108
2023-04-11 17:45:00,45.401,27.631
2023-04-11 17:50:00,45.498,27.956
2023-04-11 17:55:00,45.76,28.297
2023-04-11 18:00:00,45.922,28.438
2023-04-11 18:05:00,45.988,28.077
2023-04-11 18:10:00,45.909,27.881
2023-04-11 18:15:00,46.136,28.378
2023-04-11 18:20:00,46.303,28.541
2023-04-11 18:25:00,46.396,28.639
2023-04-11 18:30:00,46.432,28.417
2023-04-11 18:35:00,46.495,28.116
2023-04-11 18:40:00,46.65,28.449
2023-04-11 18:45:00,46.753,28.641
2023-04-11 18:50:00,46.96,28.843
2023-04-11 18:55:00,46.969,28.824
2023-04-11 19:00:00,46.918,28.58
2023-04-11 19:05:00,47.006,28.259
2023-04-11 19:10:00,47.178,28.619
2023-04-11 19:15:00,47.249,28.8
2023-04-11 19:20:00,47.271,28.818
2023-04-11 19:25:00,47.137,28.804
2023-04-11 19:30:00,47.052,28.703
2023-04-11 19:35:00,47.177,28.297
2023-04-11 19:40:00,47.354,28.467
2023-04-11 19:45:00,47.273,28.66
2023-04-11 19:50:00,47.469,28.824
2023-04-11 19:55:00,47.618,29.003
2023-04-11 20:00:00,47.788,29.063
2023-04-11 20:05:00,47.654,28.903
2023-04-11 20:10:00,47.385,28.094
2023-04-11 20:15:00,47.036,28.171
2023-04-11 20:20:00,47.212,28.478
2023-04-11 20:25:00,47.189,28.518
2023-04-11 20:30:00,47.185,28.541
2023-04-11 20:35:00,46.919,28.378
2023-04-11 20:40:00,47.09,28.6
2023-04-11 20:45:00,47.096,28.066
2023-04-11 20:50:00,46.942,27.956
2023-04-11 20:55:00,47.024,28.197
2023-04-11 21:00:00,46.858,28.266
2023-04-11 21:05:00,47.144,28.458
2023-04-11 21:10:00,47.196,28.557
2023-04-11 21:15:00,47.141,28.437
2023-04-11 21:20:00,46.992,28.438
2023-04-11 21:25:00,46.881,27.835
2023-04-11 21:30:00,46.678,27.752
2023-04-11 21:35:00,46.544,27.933
